  8.52314E-02   1.91834E-01   9.09471E-02  -2.77110E-01  -1.23292E-02   1.93532E-01
  2.37693E-01   3.10214E-01   2.18292E-01  -1.14178E-01   1.32679E-01   3.35290E-01
  3.90154E-01   4.28593E-01   3.45636E-01   4.87544E-02   2.77688E-01   4.77048E-01
  5.42616E-01   5.46973E-01   4.72981E-01   2.11687E-01   4.22697E-01   6.18806E-01
  6.95077E-01   6.65353E-01   6.00325E-01   3.74619E-01   5.67705E-01   7.60565E-01
  8.47539E-01   7.83733E-01   7.27670E-01   5.37551E-01   7.12714E-01   9.02323E-01
  1.00000E+00   9.02113E-01   8.55014E-01   7.00483E-01   8.57723E-01   1.04408E+00
