 -2.50000E-01   0.00000E+00   0.00000E+00   0.00000E+00
 -2.41667E-01  -1.90437E-01  -4.57684E+00   1.62853E+03
 -2.33333E-01  -1.05654E-01   2.02608E-01   5.43327E+02
 -2.25000E-01  -1.20026E-01   1.40217E-01   5.68713E+02
