      0.00000     0.44196     5.39082     0.50702     3.03195     1.14722     0.20827     0.09525    -0.27526    -0.00977     0.19210    -0.05110    -0.15207    -0.32648    -0.13426     0.07549     0.50000     0.08386
      1.00000     0.43945     5.38836     0.50381     3.02998     1.14644     0.20831     0.09584    -0.26976    -0.00693     0.18344    -0.05114    -0.15196    -0.32474    -0.13341     0.07253     0.50000     0.08386
      2.00000     0.44227     5.39151     0.50636     3.02997     1.14492     0.19657     0.09596    -0.27105    -0.01167     0.19325    -0.05251    -0.15328    -0.32668    -0.13729     0.07421     0.50000     0.08402
      3.00000     0.44045     5.39183     0.50422     3.02998     1.14479     0.19628     0.09519    -0.27047    -0.00793     0.18834    -0.05512    -0.15251    -0.32333    -0.13582     0.06816     0.50000     0.08408
      4.00000     0.44067     5.39145     0.50449     3.02970     1.14482     0.19613     0.09553    -0.26814    -0.01066     0.18814    -0.05601    -0.15219    -0.32200    -0.13714     0.06788     0.50000     0.08411
      5.00000     0.44129     5.39846     0.50596     3.02963     1.14655     0.19238     0.09121    -0.27743    -0.01229     0.19393    -0.09240    -0.14615    -0.30143    -0.13847     0.04264     0.50000     0.08505
      6.00000     0.44139     5.39832     0.50610     3.02963     1.14660     0.19234     0.09128    -0.27664    -0.01322     0.19389    -0.09282    -0.14601    -0.30093    -0.13901     0.04284     0.50000     0.08506
      7.00000     0.44145     5.39780     0.50593     3.02807     1.14605     0.19189     0.09097    -0.27705    -0.01230     0.19344    -0.09732    -0.14510    -0.29965    -0.14186     0.04388     0.50000     0.08521
