  2.10447E-02   9.97550E-02   1.29652E-01   1.14005E-01   5.75501E-02  -1.78767E-02  -7.94119E-02  -9.43731E-02  -5.19836E-02   2.45782E-02   1.09213E-01
  6.18345E-02   1.38507E-01   1.66476E-01   1.49343E-01   9.21476E-02   1.66066E-02  -4.48006E-02  -5.97761E-02  -1.76736E-02   5.85939E-02   1.43226E-01
  1.02624E-01   1.77259E-01   2.03299E-01   1.84682E-01   1.26745E-01   5.10898E-02  -1.01892E-02  -2.51792E-02   1.66364E-02   9.26096E-02   1.77239E-01
  1.43414E-01   2.16011E-01   2.40122E-01   2.20021E-01   1.61343E-01   8.55731E-02   2.44221E-02   9.41775E-03   5.09464E-02   1.26625E-01   2.11253E-01
  1.84204E-01   2.54763E-01   2.76946E-01   2.55359E-01   1.95940E-01   1.20056E-01   5.90335E-02   4.40147E-02   8.52565E-02   1.60641E-01   2.45266E-01
  2.24994E-01   2.93515E-01   3.13769E-01   2.90698E-01   2.30538E-01   1.54540E-01   9.36448E-02   7.86116E-02   1.19566E-01   1.94657E-01   2.79279E-01
  2.65784E-01   3.32268E-01   3.50593E-01   3.26037E-01   2.65135E-01   1.89023E-01   1.28256E-01   1.13209E-01   1.53877E-01   2.28672E-01   3.13292E-01
  3.06573E-01   3.71020E-01   3.87416E-01   3.61376E-01   2.99733E-01   2.23506E-01   1.62868E-01   1.47805E-01   1.88187E-01   2.62688E-01   3.47305E-01
  3.47363E-01   4.09772E-01   4.24239E-01   3.96714E-01   3.34330E-01   2.57989E-01   1.97479E-01   1.82402E-01   2.22497E-01   2.96704E-01   3.81318E-01
  3.88153E-01   4.48524E-01   4.61063E-01   4.32053E-01   3.68928E-01   2.92473E-01   2.32090E-01   2.16999E-01   2.56807E-01   3.30720E-01   4.15331E-01
  4.28943E-01   4.87276E-01   4.97886E-01   4.67392E-01   4.03525E-01   3.26956E-01   2.66702E-01   2.51596E-01   2.91117E-01   3.64735E-01   4.49344E-01
  4.69733E-01   5.26028E-01   5.34709E-01   5.02731E-01   4.38123E-01   3.61439E-01   3.01313E-01   2.86193E-01   3.25427E-01   3.98751E-01   4.83357E-01
  5.10522E-01   5.64780E-01   5.71533E-01   5.38069E-01   4.72720E-01   3.95922E-01   3.35924E-01   3.20790E-01   3.59737E-01   4.32767E-01   5.17370E-01
  5.51312E-01   6.03532E-01   6.08356E-01   5.73408E-01   5.07318E-01   4.30406E-01   3.70536E-01   3.55387E-01   3.94047E-01   4.66782E-01   5.51384E-01
  5.92102E-01   6.42284E-01   6.45180E-01   6.08747E-01   5.41915E-01   4.64889E-01   4.05147E-01   3.89984E-01   4.28357E-01   5.00798E-01   5.85397E-01
  6.32892E-01   6.81036E-01   6.82003E-01   6.44085E-01   5.76512E-01   4.99372E-01   4.39758E-01   4.24581E-01   4.62667E-01   5.34814E-01   6.19410E-01
  6.73682E-01   7.19789E-01   7.18826E-01   6.79424E-01   6.11110E-01   5.33855E-01   4.74370E-01   4.59178E-01   4.96977E-01   5.68830E-01   6.53423E-01
  7.14471E-01   7.58541E-01   7.55650E-01   7.14763E-01   6.45707E-01   5.68339E-01   5.08981E-01   4.93775E-01   5.31287E-01   6.02845E-01   6.87436E-01
  7.55261E-01   7.97293E-01   7.92473E-01   7.50102E-01   6.80305E-01   6.02822E-01   5.43592E-01   5.28372E-01   5.65597E-01   6.36861E-01   7.21449E-01
  7.96051E-01   8.36045E-01   8.29296E-01   7.85440E-01   7.14902E-01   6.37305E-01   5.78204E-01   5.62969E-01   5.99907E-01   6.70877E-01   7.55462E-01
  8.36841E-01   8.74797E-01   8.66120E-01   8.20779E-01   7.49500E-01   6.71788E-01   6.12815E-01   5.97566E-01   6.34217E-01   7.04892E-01   7.89475E-01
  8.77631E-01   9.13549E-01   9.02943E-01   8.56118E-01   7.84097E-01   7.06272E-01   6.47426E-01   6.32163E-01   6.68527E-01   7.38908E-01   8.23488E-01
  9.18420E-01   9.52301E-01   9.39767E-01   8.91457E-01   8.18695E-01   7.40755E-01   6.82038E-01   6.66759E-01   7.02837E-01   7.72924E-01   8.57501E-01
  9.59210E-01   9.91053E-01   9.76590E-01   9.26795E-01   8.53292E-01   7.75238E-01   7.16649E-01   7.01356E-01   7.37147E-01   8.06940E-01   8.91515E-01
  1.00000E+00   1.02981E+00   1.01341E+00   9.62134E-01   8.87890E-01   8.09721E-01   7.51260E-01   7.35953E-01   7.71457E-01   8.40955E-01   9.25528E-01
